,SpatialDimension,Code,TimeDim,SEX,Value
22632,COUNTRY,NLD,1977,MLE,23.2
22633,COUNTRY,NLD,1978,MLE,23.3
22634,COUNTRY,NLD,1979,MLE,23.3
22635,COUNTRY,NLD,1980,MLE,23.4
22636,COUNTRY,NLD,1981,MLE,23.5
22637,COUNTRY,NLD,1982,MLE,23.5
22638,COUNTRY,NLD,1983,MLE,23.6
22639,COUNTRY,NLD,1984,MLE,23.7
22640,COUNTRY,NLD,1985,MLE,23.8
22641,COUNTRY,NLD,1986,MLE,23.9
22642,COUNTRY,NLD,1987,MLE,23.9
22643,COUNTRY,NLD,1988,MLE,24.0
22644,COUNTRY,NLD,1989,MLE,24.1
22645,COUNTRY,NLD,1990,MLE,24.2
22646,COUNTRY,NLD,1991,MLE,24.3
22647,COUNTRY,NLD,1992,MLE,24.4
22648,COUNTRY,NLD,1993,MLE,24.5
22649,COUNTRY,NLD,1994,MLE,24.6
22650,COUNTRY,NLD,1995,MLE,24.7
22651,COUNTRY,NLD,1996,MLE,24.8
22652,COUNTRY,NLD,1997,MLE,24.9
22653,COUNTRY,NLD,1998,MLE,25.0
22654,COUNTRY,NLD,1999,MLE,25.1
22655,COUNTRY,NLD,2000,MLE,25.2
22656,COUNTRY,NLD,2001,MLE,25.2
22657,COUNTRY,NLD,2002,MLE,25.3
22658,COUNTRY,NLD,2003,MLE,25.4
22659,COUNTRY,NLD,2004,MLE,25.5
22660,COUNTRY,NLD,2005,MLE,25.6
22661,COUNTRY,NLD,2006,MLE,25.6
22662,COUNTRY,NLD,2007,MLE,25.7
22663,COUNTRY,NLD,2008,MLE,25.8
22664,COUNTRY,NLD,2009,MLE,25.8
22665,COUNTRY,NLD,2010,MLE,25.8
22666,COUNTRY,NLD,2011,MLE,25.9
22667,COUNTRY,NLD,2012,MLE,25.9
22668,COUNTRY,NLD,2013,MLE,25.9
22669,COUNTRY,NLD,2014,MLE,25.9
22670,COUNTRY,NLD,2015,MLE,26.0
22671,COUNTRY,NLD,2016,MLE,26.0
22672,COUNTRY,NZL,1975,MLE,24.5
22673,COUNTRY,NZL,1976,MLE,24.6
22674,COUNTRY,NZL,1977,MLE,24.7
22675,COUNTRY,NZL,1978,MLE,24.7
22676,COUNTRY,NZL,1979,MLE,24.8
22677,COUNTRY,NZL,1980,MLE,24.9
22678,COUNTRY,NZL,1981,MLE,24.9
22679,COUNTRY,NZL,1982,MLE,25.0
22680,COUNTRY,NZL,1983,MLE,25.1
22681,COUNTRY,NZL,1984,MLE,25.2
22682,COUNTRY,NZL,1985,MLE,25.2
22683,COUNTRY,NZL,1986,MLE,25.3
22684,COUNTRY,NZL,1987,MLE,25.4
22685,COUNTRY,NZL,1988,MLE,25.5
22686,COUNTRY,NZL,1989,MLE,25.6
22687,COUNTRY,NZL,1990,MLE,25.7
22688,COUNTRY,NZL,1991,MLE,25.8
22689,COUNTRY,NZL,1992,MLE,25.9
22690,COUNTRY,NZL,1993,MLE,26.0
22691,COUNTRY,NZL,1994,MLE,26.1
22692,COUNTRY,NZL,1995,MLE,26.2
22693,COUNTRY,NZL,1996,MLE,26.3
22694,COUNTRY,NZL,1997,MLE,26.5
22695,COUNTRY,NZL,1998,MLE,26.6
22696,COUNTRY,NZL,1999,MLE,26.7
22697,COUNTRY,NZL,2000,MLE,26.8
22698,COUNTRY,NZL,2001,MLE,26.9
22699,COUNTRY,NZL,2002,MLE,27.0
22700,COUNTRY,NZL,2003,MLE,27.1
22701,COUNTRY,NZL,2004,MLE,27.2
22702,COUNTRY,NZL,2005,MLE,27.3
22703,COUNTRY,NZL,2006,MLE,27.4
22704,COUNTRY,NZL,2007,MLE,27.5
22705,COUNTRY,NZL,2008,MLE,27.6
22706,COUNTRY,NZL,2009,MLE,27.7
22707,COUNTRY,NZL,2010,MLE,27.8
22708,COUNTRY,NZL,2011,MLE,27.8
22709,COUNTRY,NZL,2012,MLE,27.9
22710,COUNTRY,NZL,2013,MLE,28.0
22711,COUNTRY,NZL,2014,MLE,28.0
22712,COUNTRY,NZL,2015,MLE,28.1
22713,COUNTRY,NZL,2016,MLE,28.1
22714,COUNTRY,NIC,1975,MLE,22.9
22715,COUNTRY,NIC,1976,MLE,23.0
22716,COUNTRY,NIC,1977,MLE,23.1
22717,COUNTRY,NIC,1978,MLE,23.2
22718,COUNTRY,NIC,1979,MLE,23.3
22719,COUNTRY,NIC,1980,MLE,23.4
22720,COUNTRY,NIC,1981,MLE,23.5
22721,COUNTRY,NIC,1982,MLE,23.6
22722,COUNTRY,NIC,1983,MLE,23.7
22723,COUNTRY,NIC,1984,MLE,23.8
22724,COUNTRY,NIC,1985,MLE,23.9
22725,COUNTRY,NIC,1986,MLE,24.0
22726,COUNTRY,NIC,1987,MLE,24.0
22727,COUNTRY,NIC,1988,MLE,24.1
22728,COUNTRY,NIC,1989,MLE,24.2
22729,COUNTRY,NIC,1990,MLE,24.3
22730,COUNTRY,NIC,1991,MLE,24.4
22731,COUNTRY,NIC,1992,MLE,24.5
22732,COUNTRY,NIC,1993,MLE,24.6
22733,COUNTRY,NIC,1994,MLE,24.7
22734,COUNTRY,NIC,1995,MLE,24.8
22735,COUNTRY,NIC,1996,MLE,24.9
22736,COUNTRY,NIC,1997,MLE,25.0
22737,COUNTRY,NIC,1998,MLE,25.1
22738,COUNTRY,NIC,1999,MLE,25.2
22739,COUNTRY,NIC,2000,MLE,25.3
22740,COUNTRY,NIC,2001,MLE,25.3
22741,COUNTRY,NIC,2002,MLE,25.4
22742,COUNTRY,NIC,2003,MLE,25.5
22743,COUNTRY,NIC,2004,MLE,25.6
22744,COUNTRY,NIC,2005,MLE,25.7
22745,COUNTRY,NIC,2006,MLE,25.8
22746,COUNTRY,NIC,2007,MLE,25.8
22747,COUNTRY,NIC,2008,MLE,25.9
22748,COUNTRY,NIC,2009,MLE,26.0
22749,COUNTRY,NIC,2010,MLE,26.1
22750,COUNTRY,NIC,2011,MLE,26.1
22751,COUNTRY,NIC,2012,MLE,26.2
22752,COUNTRY,NIC,2013,MLE,26.3
22753,COUNTRY,NIC,2014,MLE,26.4
22754,COUNTRY,NIC,2015,MLE,26.4
22755,COUNTRY,NIC,2016,MLE,26.5
22756,COUNTRY,NER,1975,MLE,18.4
22757,COUNTRY,NER,1976,MLE,18.5
22758,COUNTRY,NER,1977,MLE,18.6
22759,COUNTRY,NER,1978,MLE,18.7
22760,COUNTRY,NER,1979,MLE,18.8
22761,COUNTRY,NER,1980,MLE,18.9
22762,COUNTRY,NER,1981,MLE,19.0
22763,COUNTRY,NER,1982,MLE,19.1
22764,COUNTRY,NER,1983,MLE,19.2
22765,COUNTRY,NER,1984,MLE,19.3
22766,COUNTRY,NER,1985,MLE,19.4
22767,COUNTRY,NER,1986,MLE,19.5
22768,COUNTRY,NER,1987,MLE,19.6
22769,COUNTRY,NER,1988,MLE,19.6
22770,COUNTRY,NER,1989,MLE,19.7
22771,COUNTRY,NER,1990,MLE,19.8
22772,COUNTRY,NER,1991,MLE,19.9
22773,COUNTRY,NER,1992,MLE,20.0
22774,COUNTRY,NER,1993,MLE,20.0
22775,COUNTRY,NER,1994,MLE,20.1
22776,COUNTRY,NER,1995,MLE,20.2
22777,COUNTRY,NER,1996,MLE,20.3
22778,COUNTRY,NER,1997,MLE,20.3
22779,COUNTRY,NER,1998,MLE,20.4
22780,COUNTRY,NER,1999,MLE,20.5
22781,COUNTRY,NER,2000,MLE,20.6
22782,COUNTRY,NER,2001,MLE,20.6
22783,COUNTRY,NER,2002,MLE,20.7
22784,COUNTRY,NER,2003,MLE,20.8
22785,COUNTRY,NER,2004,MLE,20.8
