Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Central America,,916,,,13.0,Subregion,904,1984.0,97912.275,98930.762,49030.803,49899.959,40.141,98.258,17.034,2677.728,26.975,2036.974,2.059,33.664,3393.2,555.689,34.183,4.398,1.966,28.244,104.0,715.472,415.055,300.417,7.208,65.525,61.97,69.364,55.867,52.445,59.539,15.346,14.231,16.47,7.316,6.772,7.809,177.937,52.572,3253.857,231.052,68.757,147.559,183.291,111.597,286.762,348.768,221.67,134.153,181.548,86.076,227.09,289.561,162.237,-640.721,-6.455
Estimates,Central America,,916,,,13.0,Subregion,904,1985.0,99949.249,100963.639,50000.399,50963.24,40.966,98.111,17.23,2713.072,26.774,2028.779,2.009,34.502,3418.823,551.601,33.739,4.298,1.929,28.216,104.0,705.751,408.369,297.382,6.965,66.175,62.715,69.895,56.312,52.994,59.853,15.479,14.344,16.626,7.397,6.828,7.915,171.474,50.371,3283.157,221.391,65.587,140.276,173.957,106.528,276.753,336.186,214.822,127.556,172.133,82.614,219.164,278.689,157.83,-684.294,-6.753
Estimates,Central America,,916,,,13.0,Subregion,904,1986.0,101978.028,102972.924,50958.749,52014.175,41.781,97.971,17.43,2735.965,26.467,1989.792,1.932,35.877,3435.631,556.387,33.235,4.188,1.887,28.159,103.9,699.666,404.479,295.187,6.768,66.733,63.319,70.393,56.68,53.416,60.155,15.613,14.449,16.79,7.477,6.881,8.021,165.14,48.299,3303.591,212.113,62.624,134.337,166.632,102.104,268.73,326.568,208.787,122.522,165.235,79.673,213.117,270.796,154.007,-746.201,-7.218
Estimates,Central America,,916,,,13.0,Subregion,904,1987.0,103967.82,104970.064,51910.615,53059.449,42.591,97.835,17.634,2728.853,25.902,2004.487,1.91,36.29,3423.065,561.655,32.491,4.046,1.831,28.076,103.9,694.212,401.858,292.354,6.589,67.25,63.831,70.911,56.997,53.73,60.472,15.737,14.539,16.953,7.546,6.923,8.118,157.902,46.308,3295.699,201.79,59.689,128.935,160.592,97.442,261.642,318.948,202.458,118.436,160.336,76.563,208.179,265.173,149.973,-724.342,-6.875
Estimates,Central America,,916,,,13.0,Subregion,904,1988.0,105972.307,106998.072,52879.134,54118.938,43.414,97.709,17.837,2727.223,25.404,2051.53,1.917,36.158,3413.792,568.131,31.8,3.915,1.779,27.994,103.9,686.569,396.15,290.419,6.396,67.834,64.513,71.38,57.399,54.241,60.748,15.858,14.632,17.106,7.613,6.96,8.218,151.052,44.359,3290.968,192.242,56.889,122.259,151.473,93.325,253.111,307.821,196.946,112.62,151.516,73.994,201.548,255.635,146.655,-675.666,-6.294
Estimates,Central America,,916,,,13.0,Subregion,904,1989.0,108023.837,109043.463,53855.757,55187.707,44.244,97.587,18.04,2739.218,25.037,2039.253,1.87,37.067,3429.951,578.56,31.35,3.819,1.741,27.928,103.9,690.733,401.209,289.524,6.313,68.126,64.678,71.814,57.484,54.191,60.983,15.95,14.682,17.244,7.674,6.992,8.306,145.115,42.401,3310.87,183.818,54.118,119.672,150.307,89.386,250.363,307.144,192.043,112.495,153.33,71.979,201.165,257.404,144.051,-700.021,-6.398
Estimates,Central America,,916,,,13.0,Subregion,904,1990.0,110063.09,111244.251,54911.743,56332.509,45.137,97.478,18.267,2753.34,24.703,2362.323,2.124,32.634,3439.283,587.154,30.857,3.722,1.703,27.879,103.9,685.943,397.518,288.425,6.154,68.634,65.253,72.24,57.799,54.58,61.207,16.053,14.77,17.361,7.741,7.045,8.391,138.845,40.48,3324.262,175.208,51.443,113.824,142.734,85.361,243.126,298.212,186.821,108.089,146.98,69.708,196.02,250.347,141.127,-391.012,-3.508
Estimates,Central America,,916,,,13.0,Subregion,904,1991.0,112425.413,113594.319,56042.355,57551.964,46.091,97.377,18.525,2779.957,24.423,2337.812,2.058,33.681,3464.846,596.78,30.44,3.634,1.67,27.81,103.9,684.889,397.289,287.6,6.017,69.031,65.649,72.63,57.988,54.766,61.392,16.133,14.836,17.45,7.797,7.083,8.457,133.566,38.596,3353.378,167.706,48.803,109.406,137.897,81.401,237.811,292.698,181.838,105.746,144.421,67.662,193.015,247.087,138.496,-442.115,-3.884
Estimates,Central America,,916,,,13.0,Subregion,904,1992.0,114763.225,115960.567,57179.088,58781.479,47.051,97.274,18.792,2806.178,24.154,2394.683,2.065,33.566,3492.498,603.555,30.061,3.558,1.64,27.743,103.9,686.32,398.876,287.444,5.907,69.356,65.946,72.979,58.12,54.87,61.549,16.203,14.893,17.528,7.853,7.125,8.521,128.455,36.847,3384.38,160.701,46.399,105.891,134.472,77.816,233.59,288.825,177.332,104.307,143.354,65.895,190.963,245.334,136.199,-411.507,-3.542
Estimates,Central America,,916,,,13.0,Subregion,904,1993.0,117157.908,118341.879,58323.291,60018.587,48.017,97.175,19.061,2823.608,23.811,2367.941,2.001,34.64,3510.881,605.13,29.606,3.481,1.609,27.698,103.9,687.273,399.553,287.72,5.795,69.702,66.29,73.316,58.291,55.034,61.715,16.288,14.975,17.607,7.922,7.189,8.585,123.419,35.228,3406.224,153.963,44.216,102.353,130.77,74.468,228.882,284.03,172.834,102.421,141.558,63.982,188.209,242.486,133.643,-455.666,-3.842
Estimates,Central America,,916,,,13.0,Subregion,904,1994.0,119525.849,120729.529,59471.435,61258.094,48.986,97.083,19.328,2824.143,23.348,2407.36,1.994,34.762,3512.823,604.439,29.042,3.394,1.574,27.642,103.9,688.68,400.627,288.053,5.694,70.055,66.645,73.657,58.468,55.214,61.881,16.374,15.063,17.685,7.982,7.246,8.643,117.929,33.639,3412.139,146.517,42.016,98.868,127.173,71.12,224.001,278.952,168.275,100.498,139.641,62.115,185.287,239.304,131.094,-416.775,-3.446
Estimates,Central America,,916,,,13.0,Subregion,904,1995.0,121933.209,123108.098,60615.631,62492.467,49.951,96.997,19.589,2815.468,22.824,2349.778,1.909,36.309,3504.184,599.066,28.407,3.304,1.536,27.597,103.9,688.716,400.148,288.568,5.583,70.442,67.067,73.992,58.714,55.489,62.081,16.49,15.186,17.787,8.061,7.325,8.718,112.934,32.271,3407.272,139.95,40.162,95.434,123.19,68.267,218.489,272.552,163.853,97.853,136.464,60.084,181.33,234.456,128.201,-465.674,-3.775
Estimates,Central America,,916,,,13.0,Subregion,904,1996.0,124282.987,125442.609,61736.256,63706.353,50.898,96.908,19.851,2804.816,22.314,2319.243,1.849,37.488,3492.419,598.069,27.784,3.219,1.5,27.539,104.0,687.603,398.398,289.205,5.47,70.876,67.567,74.338,59.018,55.862,62.293,16.627,15.343,17.895,8.143,7.415,8.787,107.887,30.931,3399.321,133.338,38.36,91.758,118.642,65.483,212.246,264.792,159.357,94.576,131.998,58.089,176.515,228.0,125.244,-485.604,-3.863
Estimates,Central America,,916,,,13.0,Subregion,904,1997.0,126602.23,127755.717,62847.565,64908.153,51.837,96.825,20.115,2784.445,21.752,2306.975,1.806,38.38,3470.439,594.909,27.111,3.13,1.461,27.473,104.0,685.994,396.079,289.915,5.359,71.327,68.099,74.686,59.345,56.271,62.519,16.774,15.507,18.018,8.233,7.512,8.869,102.719,29.643,3381.311,126.612,36.636,88.073,113.847,62.934,205.782,256.475,154.987,91.071,127.023,56.143,171.384,220.943,122.252,-477.431,-3.73
Estimates,Central America,,916,,,13.0,Subregion,904,1998.0,128909.205,130050.993,63953.145,66097.848,52.768,96.755,20.379,2756.697,21.155,2283.577,1.756,39.473,3462.941,597.68,26.575,3.061,1.424,27.414,104.0,706.244,402.956,303.288,5.42,71.335,68.294,74.475,59.492,56.592,62.46,16.866,15.651,18.05,8.298,7.606,8.905,100.557,29.093,3375.567,127.451,36.992,89.544,113.385,66.349,205.563,252.807,158.496,89.904,123.238,57.669,169.42,215.636,123.871,-473.119,-3.631
Estimates,Central America,,916,,,13.0,Subregion,904,1999.0,131192.782,132326.693,65049.906,67276.787,53.691,96.69,20.638,2782.776,20.985,2267.822,1.714,40.44,3471.551,597.515,26.179,3.013,1.412,27.396,104.0,688.775,394.109,294.666,5.194,72.165,69.129,75.289,59.959,57.078,62.898,17.033,15.828,18.204,8.393,7.718,8.987,94.3,27.219,3388.879,115.433,33.458,81.107,104.533,58.346,193.748,240.657,147.14,84.363,117.098,52.791,161.789,207.407,116.956,-514.963,-3.883
Estimates,Central America,,916,,,13.0,Subregion,904,2000.0,133460.604,134569.095,66127.905,68441.19,54.601,96.62,20.906,2771.784,20.552,2216.982,1.648,42.06,3464.373,597.66,25.687,2.952,1.386,27.343,104.0,692.589,394.541,298.048,5.135,72.532,69.591,75.544,60.219,57.434,63.046,17.145,15.977,18.276,8.479,7.835,9.047,90.216,26.091,3384.94,110.128,31.983,77.945,100.251,56.314,188.663,233.923,143.862,81.538,112.756,51.534,157.887,201.805,114.89,-554.786,-4.114
Estimates,Central America,,916,,,13.0,Subregion,904,2001.0,135677.586,136784.549,67204.99,69579.558,55.5,96.587,21.183,2752.663,20.084,2213.925,1.619,42.813,3451.876,596.326,25.186,2.893,1.36,27.263,104.1,699.213,396.442,302.771,5.102,72.806,69.947,75.721,60.397,57.693,63.129,17.215,16.085,18.303,8.547,7.939,9.081,86.459,25.05,3375.608,105.482,30.657,75.379,96.748,54.669,184.883,228.931,141.398,79.473,109.467,50.712,155.171,197.858,113.49,-538.805,-3.931
Estimates,Central America,,916,,,13.0,Subregion,904,2002.0,137891.511,138996.726,68294.69,70702.035,56.398,96.595,21.457,2721.533,19.544,2210.429,1.59,43.594,3426.808,587.853,24.609,2.83,1.333,27.211,104.1,705.275,398.4,306.875,5.065,73.091,70.294,75.932,60.573,57.931,63.232,17.285,16.184,18.339,8.616,8.034,9.123,82.37,24.025,3354.151,100.32,29.294,72.662,93.282,52.659,181.012,224.12,138.52,77.5,106.488,49.731,152.534,194.254,111.86,-511.094,-3.67
Estimates,Central America,,916,,,13.0,Subregion,904,2003.0,140101.94,141185.852,69373.193,71812.659,57.286,96.603,21.735,2685.978,18.99,2167.824,1.535,45.156,3403.304,582.505,24.061,2.771,1.307,27.169,104.1,717.326,403.727,313.599,5.071,73.266,70.517,76.05,60.652,58.054,63.259,17.311,16.24,18.329,8.646,8.097,9.12,78.577,23.079,3333.953,95.644,28.084,70.82,90.969,51.254,178.638,221.278,136.656,76.533,104.954,49.318,151.238,192.52,111.025,-518.156,-3.663
Estimates,Central America,,916,,,13.0,Subregion,904,2004.0,142269.764,143371.774,70449.708,72922.065,58.173,96.61,22.017,2649.307,18.45,2204.019,1.537,45.097,3380.297,582.746,23.541,2.715,1.282,27.112,104.0,730.99,410.954,320.036,5.091,73.417,70.679,76.186,60.709,58.118,63.305,17.329,16.278,18.327,8.662,8.133,9.116,75.014,22.183,3314.063,91.136,26.923,69.289,89.381,49.755,176.569,219.324,134.493,75.938,104.316,48.755,150.24,191.664,109.899,-445.308,-3.101
Estimates,Central America,,916,,,13.0,Subregion,904,2005.0,144473.783,145534.454,71513.997,74020.457,59.05,96.614,22.305,2606.235,17.879,2121.341,1.458,47.541,3356.601,581.931,23.026,2.66,1.257,27.08,104.0,750.366,420.954,329.412,5.147,73.47,70.747,76.221,60.698,58.114,63.285,17.323,16.294,18.297,8.641,8.133,9.076,71.899,21.409,3293.134,87.577,26.038,68.906,89.104,49.252,175.792,218.633,133.662,76.276,104.84,48.899,150.168,191.773,109.662,-484.898,-3.326
Estimates,Central America,,916,,,13.0,Subregion,904,2006.0,146595.124,147644.117,72550.331,75093.787,59.906,96.613,22.595,2566.669,17.357,2097.987,1.421,48.779,3334.888,576.458,22.552,2.611,1.236,27.072,104.0,768.219,431.904,336.315,5.195,73.563,70.798,76.359,60.685,58.053,63.324,17.319,16.289,18.293,8.607,8.095,9.046,68.597,20.561,3274.289,83.029,24.849,68.135,88.968,47.838,174.469,218.23,131.422,76.796,106.26,48.509,150.063,192.663,108.557,-468.694,-3.17
Estimates,Central America,,916,,,13.0,Subregion,904,2007.0,148693.111,149744.432,73581.605,76162.827,60.758,96.611,22.887,2532.867,16.891,2102.643,1.404,49.369,3324.274,587.62,22.168,2.568,1.216,26.976,104.1,791.407,445.47,345.937,5.277,73.58,70.775,76.417,60.628,57.948,63.318,17.295,16.27,18.265,8.547,8.035,8.986,65.951,19.839,3265.989,79.664,23.939,68.264,89.857,47.201,174.124,218.803,130.158,77.885,108.387,48.542,150.549,194.166,108.014,-430.232,-2.869
Estimates,Central America,,916,,,13.0,Subregion,904,2008.0,150795.754,151824.429,74601.851,77222.577,61.602,96.606,23.179,2500.52,16.446,2057.349,1.355,51.155,3314.424,601.203,21.799,2.527,1.198,26.896,104.0,813.904,459.286,354.618,5.353,73.6,70.737,76.5,60.577,57.83,63.338,17.274,16.239,18.253,8.489,7.965,8.939,63.458,19.142,3258.371,76.505,23.064,68.41,90.85,46.485,173.721,219.501,128.637,78.932,110.596,48.395,150.956,195.762,107.206,-443.152,-2.915
Estimates,Central America,,916,,,13.0,Subregion,904,2009.0,152853.103,153884.609,75609.782,78274.826,62.438,96.595,23.473,2473.558,16.052,2063.011,1.341,51.689,3307.421,611.078,21.464,2.491,1.182,26.832,104.1,833.863,471.375,362.488,5.412,73.673,70.765,76.623,60.583,57.783,63.402,17.271,16.224,18.262,8.445,7.909,8.906,61.113,18.476,3253.451,73.528,22.219,68.075,91.077,45.567,172.496,219.037,126.643,79.259,111.754,47.85,150.497,196.15,105.88,-410.513,-2.664
Estimates,Central America,,916,,,13.0,Subregion,904,2010.0,154916.114,156064.198,76676.878,79387.319,63.323,96.586,23.761,2451.272,15.699,2296.167,1.471,47.121,3302.395,611.95,21.15,2.459,1.167,26.803,104.1,851.123,481.711,369.412,5.451,73.788,70.847,76.772,60.637,57.799,63.498,17.277,16.211,18.288,8.423,7.871,8.898,59.022,17.872,3250.281,70.932,21.476,67.144,90.25,44.504,170.67,217.581,124.462,78.749,111.55,46.996,149.349,195.425,104.312,-155.088,-0.993
Estimates,Central America,,916,,,13.0,Subregion,904,2011.0,157212.281,158384.478,77819.843,80564.636,64.264,96.593,24.058,2449.711,15.461,2344.395,1.48,46.834,3311.757,621.816,20.902,2.43,1.155,26.743,104.1,862.046,487.909,374.137,5.441,74.0,71.048,76.995,60.783,57.929,63.658,17.318,16.222,18.355,8.436,7.863,8.927,57.102,17.25,3261.33,68.407,20.676,65.184,87.808,42.998,167.548,214.258,121.612,77.06,109.48,45.67,146.979,192.871,102.188,-105.34,-0.665
Estimates,Central America,,916,,,13.0,Subregion,904,2012.0,159556.676,160696.992,78961.545,81735.447,65.202,96.606,24.387,2434.254,15.141,2280.632,1.419,48.848,3314.523,623.8,20.616,2.4,1.142,26.694,104.1,880.269,498.26,382.009,5.475,74.202,71.249,77.203,60.923,58.068,63.806,17.347,16.219,18.42,8.45,7.85,8.965,55.212,16.661,3265.788,66.009,19.934,63.018,84.891,41.544,164.547,210.813,119.112,75.145,106.852,44.439,144.67,190.103,100.386,-153.611,-0.955
Estimates,Central America,,916,,,13.0,Subregion,904,2013.0,161837.308,162936.804,80063.783,82873.022,66.111,96.61,24.739,2406.792,14.762,2198.992,1.35,51.344,3306.053,612.868,20.278,2.368,1.128,26.718,104.1,899.261,508.499,390.762,5.516,74.367,71.412,77.371,61.031,58.175,63.916,17.363,16.207,18.463,8.444,7.825,8.972,53.227,16.098,3259.094,63.571,19.238,61.055,82.214,40.237,162.13,208.067,117.064,73.541,104.591,43.443,142.902,187.985,99.003,-207.774,-1.274
Estimates,Central America,,916,,,13.0,Subregion,904,2014.0,164036.3,165101.092,81126.697,83974.395,66.989,96.609,25.106,2338.85,14.157,2129.584,1.29,53.732,3264.566,590.325,19.761,2.316,1.104,26.758,104.1,925.716,522.815,402.901,5.604,74.431,71.472,77.441,61.041,58.18,63.936,17.334,16.159,18.454,8.392,7.76,8.931,50.89,15.584,3219.686,60.784,18.598,59.726,80.409,39.328,161.107,207.004,116.097,72.867,103.573,43.054,142.483,187.529,98.631,-209.272,-1.267
Estimates,Central America,,916,,,13.0,Subregion,904,2015.0,166165.884,167187.385,82147.863,85039.523,67.836,96.6,25.484,2241.414,13.4,2043.002,1.222,56.722,3202.268,559.122,19.144,2.253,1.075,26.82,104.1,960.854,542.133,418.721,5.744,74.389,71.406,77.43,60.954,58.059,63.887,17.285,16.103,18.41,8.302,7.672,8.839,48.449,15.108,3159.596,57.929,18.017,59.442,80.188,38.926,161.858,208.503,116.071,73.599,104.776,43.244,143.766,189.657,99.026,-198.412,-1.186
Estimates,Central America,,916,,,13.0,Subregion,904,2016.0,168208.886,169249.622,83154.264,86095.358,68.673,96.584,25.859,2149.341,12.699,2081.471,1.23,56.353,3156.186,539.069,18.647,2.205,1.052,26.868,104.0,1006.845,567.798,439.047,5.948,74.243,71.212,77.338,60.758,57.812,63.752,17.198,16.023,18.316,8.158,7.538,8.686,46.3,14.64,3115.441,55.323,17.429,60.021,81.441,38.772,164.202,212.3,116.868,75.679,108.018,44.068,146.677,194.091,100.314,-67.895,-0.401
Estimates,Central America,,916,,,13.0,Subregion,904,2017.0,170290.357,171256.606,84129.538,87127.068,69.487,96.56,26.232,2055.757,12.001,1932.499,1.128,61.449,3113.134,531.758,18.174,2.157,1.03,26.882,104.0,1057.377,596.228,461.149,6.173,74.073,70.99,77.228,60.542,57.537,63.602,17.108,15.944,18.216,8.003,7.395,8.523,44.205,14.17,3074.28,52.839,16.861,60.937,83.188,38.804,166.899,216.623,117.844,78.172,111.874,45.111,149.912,199.04,101.732,-123.249,-0.719
Estimates,Central America,,916,,,13.0,Subregion,904,2018.0,172222.856,173093.516,85014.031,88079.485,70.232,96.52,26.624,1962.8,11.333,1741.321,1.006,68.901,3062.485,514.174,17.683,2.109,1.007,26.94,104.0,1099.685,620.736,478.949,6.35,74.021,70.884,77.24,60.445,57.382,63.574,17.082,15.91,18.2,7.907,7.301,8.43,42.05,13.701,3025.57,50.304,16.303,61.301,84.109,38.566,168.011,219.012,117.586,79.736,114.393,45.637,151.555,202.02,101.939,-221.466,-1.279
Estimates,Central America,,916,,,13.0,Subregion,904,2019.0,173964.177,174800.777,85829.299,88971.477,70.925,96.468,27.005,1844.565,10.549,1673.199,0.957,72.429,2967.578,489.8,16.971,2.034,0.972,26.972,104.0,1123.013,634.795,488.218,6.422,74.203,71.04,77.454,60.578,57.487,63.741,17.152,15.957,18.296,7.905,7.287,8.442,39.446,13.259,2932.998,47.249,15.759,60.14,82.77,37.563,165.628,216.802,114.999,78.97,113.503,44.94,149.738,200.377,99.908,-171.344,-0.98
Estimates,Central America,,916,,,13.0,Subregion,904,2020.0,175637.376,176343.832,86537.791,89806.041,71.551,96.361,27.337,1480.233,8.392,1412.911,0.801,86.535,2945.989,478.318,16.703,2.007,0.959,26.995,104.0,1465.756,855.747,610.009,8.311,70.746,67.087,74.728,57.01,53.406,60.923,14.979,13.362,16.652,7.15,6.317,7.92,37.774,12.813,2912.852,45.203,15.232,63.108,85.69,40.588,213.979,279.433,148.458,96.452,135.879,57.55,199.517,264.808,134.463,-67.331,-0.382
Estimates,Central America,,916,,,13.0,Subregion,904,2021.0,177050.287,177661.929,87102.626,90559.303,72.086,96.183,27.655,1340.382,7.544,1223.285,0.689,100.602,2858.439,453.794,16.087,1.937,0.926,27.049,104.0,1518.057,896.88,621.177,8.543,70.567,66.65,74.88,56.808,52.936,61.064,14.799,13.064,16.604,6.981,6.089,7.805,35.864,12.5,2827.098,43.365,14.988,63.322,87.222,39.425,215.408,286.739,143.626,97.024,139.601,54.866,201.184,272.519,129.704,-117.139,-0.659
Estimates,South America,,931,,,5.0,Subregion,904,1950.0,112002.284,113520.677,57182.321,56338.356,6.458,101.498,18.677,2963.367,26.108,3036.786,2.675,25.912,4807.493,585.434,42.355,5.604,2.028,29.11,104.5,1844.126,1006.15,837.976,16.247,49.955,47.614,52.539,49.081,46.963,51.42,11.931,11.074,12.78,5.062,4.662,5.377,668.822,140.049,4334.188,918.608,197.359,328.291,353.836,301.588,486.417,526.399,441.857,210.061,238.414,179.898,335.124,377.477,288.43,73.392,0.647
Estimates,South America,,931,,,5.0,Subregion,904,1951.0,115039.07,116611.615,58693.493,57918.122,6.633,101.339,18.655,3080.498,26.418,3145.091,2.697,25.701,4938.758,594.652,42.355,5.607,2.04,29.102,104.4,1858.26,1013.262,844.998,15.937,50.351,48.042,52.883,49.322,47.248,51.596,12.002,11.179,12.809,5.111,4.713,5.421,677.368,138.176,4458.92,932.598,194.515,323.486,348.656,297.262,480.49,519.825,436.867,206.504,234.136,177.25,330.375,371.742,284.999,64.634,0.554
Estimates,South America,,931,,,5.0,Subregion,904,1952.0,118184.161,119808.263,60259.581,59548.682,6.815,101.194,18.621,3203.982,26.742,3248.204,2.711,25.568,5068.851,603.169,42.307,5.612,2.057,29.101,104.4,1864.869,1017.164,847.705,15.565,50.883,48.573,53.409,49.633,47.569,51.888,12.127,11.307,12.928,5.176,4.773,5.488,682.87,135.702,4585.003,940.519,190.728,317.124,342.074,291.191,472.796,511.945,429.544,202.211,229.396,173.548,324.518,365.367,279.896,44.224,0.369
Estimates,South America,,931,,,5.0,Subregion,904,1953.0,121432.365,123095.655,61871.973,61223.683,7.002,101.059,18.573,3317.154,26.943,3326.581,2.703,25.644,5200.035,612.335,42.237,5.62,2.07,29.103,104.4,1882.881,1027.177,855.704,15.294,51.274,48.968,53.797,49.86,47.767,52.148,12.198,11.341,13.037,5.208,4.791,5.532,687.687,133.202,4712.654,946.673,186.871,311.973,336.229,286.835,467.219,506.369,424.082,198.5,225.52,170.101,320.273,361.39,275.468,9.495,0.077
Estimates,South America,,931,,,5.0,Subregion,904,1954.0,124758.946,126483.838,63536.348,62947.491,7.195,100.935,18.508,3439.663,27.19,3449.785,2.728,25.409,5329.094,623.85,42.126,5.627,2.089,29.1,104.4,1889.431,1030.971,858.46,14.936,51.822,49.513,54.34,50.138,48.082,52.372,12.311,11.462,13.14,5.249,4.842,5.562,691.843,130.729,4838.765,951.043,182.99,305.095,329.311,280.025,459.546,498.259,417.068,194.604,220.82,167.171,315.126,355.044,271.845,10.166,0.08
Estimates,South America,,931,,,5.0,Subregion,904,1955.0,128208.731,129985.918,65259.365,64726.553,7.394,100.823,18.429,3549.004,27.298,3554.374,2.735,25.344,5458.938,634.751,41.989,5.637,2.108,29.11,104.4,1909.934,1043.813,866.121,14.691,52.184,49.84,54.741,50.24,48.148,52.517,12.315,11.447,13.163,5.239,4.834,5.548,695.389,128.259,4966.045,954.021,179.102,299.634,323.988,274.437,454.996,494.474,411.7,192.372,219.024,164.539,313.221,353.927,269.123,5.382,0.041
Estimates,South America,,931,,,5.0,Subregion,904,1956.0,131763.105,133605.445,67043.003,66562.442,7.6,100.722,18.342,3680.53,27.543,3684.679,2.758,25.132,5593.199,649.055,41.856,5.65,2.128,29.108,104.4,1912.669,1045.169,867.5,14.313,52.776,50.44,55.319,50.609,48.531,52.863,12.476,11.602,13.329,5.307,4.9,5.614,697.653,125.602,5098.55,954.811,174.918,292.858,316.836,268.076,446.35,485.327,403.746,187.46,213.549,160.303,306.446,346.315,263.402,4.175,0.031
Estimates,South America,,931,,,5.0,Subregion,904,1957.0,135447.784,137348.263,68891.545,68456.718,7.813,100.635,18.25,3799.403,27.657,3800.958,2.768,25.041,5730.17,668.157,41.712,5.663,2.148,29.094,104.4,1930.767,1054.098,876.669,14.055,53.176,50.877,55.674,50.709,48.686,52.897,12.44,11.586,13.272,5.272,4.884,5.563,698.954,122.827,5234.503,953.132,170.414,286.48,309.853,262.344,440.85,479.255,398.971,184.517,209.564,158.532,303.928,342.84,262.025,1.576,0.011
Estimates,South America,,931,,,5.0,Subregion,904,1958.0,139248.742,141190.489,70790.676,70399.813,8.031,100.555,18.159,3922.754,27.775,3883.494,2.751,25.196,5851.715,679.807,41.433,5.662,2.163,29.094,104.4,1928.961,1054.412,874.549,13.658,53.805,51.478,56.328,51.134,49.095,53.334,12.663,11.796,13.505,5.365,4.967,5.664,699.741,120.309,5355.862,951.942,166.39,279.974,303.379,255.799,431.902,470.328,390.071,179.685,204.646,153.84,296.704,335.304,255.216,-39.223,-0.278
Estimates,South America,,931,,,5.0,Subregion,904,1959.0,143132.236,145148.589,72747.986,72400.602,8.257,100.48,18.069,4026.613,27.737,4032.705,2.779,24.942,5968.808,690.544,41.116,5.656,2.177,29.102,104.4,1942.195,1063.254,878.941,13.379,54.233,51.883,56.783,51.248,49.206,53.455,12.64,11.751,13.508,5.34,4.933,5.645,698.159,117.643,5474.171,946.939,162.05,273.358,296.714,249.231,425.99,464.662,383.929,176.769,201.42,151.294,293.97,332.462,252.653,6.105,0.042
Estimates,South America,,931,,,5.0,Subregion,904,1960.0,147164.941,149224.211,74763.348,74460.864,8.488,100.406,17.986,4134.181,27.699,4118.54,2.76,25.114,6081.852,703.459,40.748,5.642,2.187,29.11,104.4,1947.671,1067.89,879.781,13.049,54.74,52.361,57.324,51.507,49.441,53.74,12.751,11.839,13.644,5.387,4.968,5.7,695.769,115.024,5589.006,941.323,157.895,267.369,290.72,243.24,418.793,457.692,376.535,173.27,197.841,147.908,289.125,327.636,247.846,-15.616,-0.105
