Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,1998.0,1180350.674,1182268.606,573328.787,608939.819,24.099,94.152,35.704,1291.948,1.094,3835.863,0.324,,13174.308,1084.435,11.156,1.557,0.745,27.767,105.5,11882.36,6018.289,5864.071,10.062,75.168,71.481,78.802,61.087,57.466,64.636,16.911,14.924,18.449,7.821,6.811,8.353,106.903,8.11,13081.158,134.174,10.131,42.459,57.586,26.777,145.753,196.631,93.525,67.097,94.899,38.568,134.961,185.145,83.655,2544.053,2.154
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,1999.0,1184186.537,1185994.204,575203.89,610790.314,24.175,94.174,36.008,876.328,0.74,3615.334,0.305,,13079.428,1046.831,11.041,1.55,0.742,27.878,105.6,12203.1,6191.575,6011.525,10.301,75.048,71.32,78.754,60.939,57.277,64.562,16.867,14.903,18.405,7.779,6.791,8.303,102.356,7.822,12990.276,128.957,9.816,42.925,58.724,26.534,147.56,199.835,93.701,68.906,97.98,39.04,137.091,188.691,84.136,2739.138,2.312
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2000.0,1187801.871,1189851.258,577143.991,612707.267,24.254,94.196,36.307,1057.99,0.89,4098.774,0.344,,13248.293,1024.251,11.148,1.574,0.753,27.986,105.6,12190.303,6211.909,5978.394,10.258,75.25,71.5,78.987,61.101,57.416,64.756,17.022,15.054,18.573,7.901,6.905,8.429,99.347,7.514,13161.645,124.069,9.385,41.865,57.531,25.61,146.057,198.299,92.183,68.217,97.38,38.269,136.074,187.643,83.096,3040.843,2.559
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2001.0,1191900.645,1193679.488,579014.223,614665.265,24.332,94.2,36.61,962.97,0.808,3557.687,0.298,,13142.076,992.219,11.022,1.563,0.749,28.09,105.4,12179.106,6214.197,5964.909,10.214,75.49,71.757,79.211,61.309,57.639,64.95,17.179,15.218,18.732,8.016,7.019,8.548,95.052,7.229,13059.445,118.737,9.031,40.733,56.023,24.872,144.059,195.62,90.887,66.995,95.644,37.589,134.466,185.373,82.158,2594.816,2.176
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2002.0,1195458.332,1197463.131,580813.324,616649.807,24.409,94.189,36.911,789.236,0.66,4009.598,0.335,,13177.306,968.496,11.019,1.57,0.752,28.197,105.5,12388.07,6323.876,6064.194,10.359,75.522,71.801,79.242,61.321,57.657,64.967,17.189,15.243,18.742,8.025,7.04,8.553,93.26,7.086,13096.153,115.721,8.8,40.254,55.376,24.571,144.113,195.864,90.722,66.71,95.307,37.372,134.767,185.923,82.172,3220.387,2.693
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2003.0,1199467.93,1201500.95,582742.85,618758.1,24.491,94.179,37.196,757.953,0.632,4066.039,0.338,,13324.862,954.078,11.105,1.587,0.761,28.312,105.5,12566.909,6405.085,6161.824,10.473,75.616,71.938,79.297,61.385,57.761,64.996,17.208,15.286,18.751,8.022,7.057,8.541,90.818,6.831,13245.859,112.355,8.479,39.338,54.079,24.063,144.028,195.892,90.609,65.712,93.844,36.877,135.045,186.362,82.362,3308.184,2.757
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2004.0,1203533.969,1205826.316,584833.001,620993.316,24.579,94.177,37.459,1195.935,0.993,4584.695,0.38,,13458.268,948.814,11.176,1.604,0.769,28.408,105.5,12262.333,6288.418,5973.915,10.183,76.106,72.425,79.774,61.845,58.214,65.45,17.547,15.588,19.121,8.285,7.282,8.826,88.861,6.616,13381.052,109.063,8.153,37.847,52.114,23.076,140.76,191.846,88.304,63.174,90.311,35.392,132.149,182.73,80.373,3388.812,2.814
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2005.0,1208118.664,1210237.917,586972.26,623265.658,24.669,94.177,37.71,1003.699,0.83,4238.507,0.35,,13493.836,936.97,11.164,1.609,0.772,28.499,105.4,12490.137,6398.603,6091.534,10.334,76.188,72.526,79.846,61.907,58.296,65.501,17.564,15.618,19.138,8.251,7.254,8.793,86.714,6.434,13418.602,106.405,7.924,37.283,51.43,22.634,140.645,192.11,87.856,62.165,88.864,34.83,132.275,183.233,80.168,3234.956,2.676
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2006.0,1212357.171,1214817.816,589199.287,625618.529,24.763,94.179,37.951,1561.533,1.287,4921.291,0.405,,13780.247,948.554,11.358,1.645,0.79,28.565,105.4,12218.714,6237.893,5980.821,10.071,76.73,73.17,80.255,62.42,58.905,65.888,17.908,15.991,19.451,8.451,7.449,8.998,85.203,6.21,13706.171,103.581,7.594,35.541,48.807,21.819,135.58,184.57,85.569,58.947,83.85,33.492,127.569,176.106,78.162,3359.828,2.769
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2007.0,1217278.462,1220183.669,591849.149,628334.52,24.872,94.193,38.188,1845.467,1.515,5810.414,0.476,,14052.177,952.603,11.534,1.678,0.806,28.642,105.4,12206.71,6227.03,5979.68,10.019,77.059,73.546,80.529,62.731,59.26,66.148,18.091,16.178,19.636,8.523,7.515,9.083,84.738,6.057,13978.542,102.566,7.39,34.307,47.057,21.129,131.751,179.255,83.387,56.49,80.236,32.234,123.953,171.03,76.155,3965.03,3.254
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2008.0,1223088.876,1225881.271,594687.688,631193.583,24.988,94.216,38.417,1985.687,1.622,5584.789,0.456,,14295.156,945.745,11.677,1.707,0.82,28.721,105.4,12309.469,6262.119,6047.35,10.055,77.296,73.841,80.704,62.939,59.524,66.296,18.226,16.347,19.748,8.544,7.548,9.107,82.421,5.788,14223.642,99.887,7.079,33.154,45.476,20.426,129.226,175.751,81.953,54.668,77.456,31.4,121.772,167.881,75.045,3599.259,2.94
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2009.0,1228673.665,1231215.427,597343.14,633872.287,25.097,94.237,38.655,2019.551,1.642,5083.525,0.413,,14201.096,896.177,11.548,1.696,0.815,28.83,105.4,12181.545,6189.938,5991.607,9.906,77.711,74.331,81.026,63.331,59.987,66.601,18.511,16.651,20.018,8.7,7.699,9.274,78.931,5.563,14132.869,95.66,6.78,31.803,43.318,19.925,125.002,169.348,80.108,52.311,73.593,30.605,117.816,161.787,73.413,3063.954,2.492
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2010.0,1233757.19,1236019.858,599750.919,636268.939,25.195,94.261,38.905,1791.746,1.451,4525.336,0.366,,14097.399,810.107,11.418,1.686,0.811,29.007,105.4,12305.653,6232.4,6073.253,9.967,77.931,74.614,81.182,63.525,60.24,66.733,18.621,16.8,20.1,8.731,7.748,9.307,74.778,5.31,14032.796,91.248,6.496,30.691,41.813,19.228,121.484,164.513,77.991,50.419,70.921,29.515,114.605,157.282,71.571,2733.75,2.214
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2011.0,1238282.526,1240661.231,602193.5,638467.73,25.29,94.319,39.154,1673.348,1.351,4757.409,0.383,,13928.94,736.565,11.241,1.669,0.803,29.144,105.4,12255.592,6198.594,6056.998,9.89,78.274,75.017,81.455,63.853,60.629,66.991,18.845,17.033,20.322,8.848,7.863,9.436,71.447,5.134,13867.264,87.324,6.275,29.764,40.37,18.837,117.349,158.317,76.028,48.506,67.754,28.89,110.633,151.228,69.787,3084.053,2.489
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2012.0,1243039.935,1245369.82,604781.194,640588.626,25.385,94.41,39.386,1557.272,1.252,4659.771,0.374,,13971.737,685.356,11.233,1.678,0.808,29.249,105.4,12414.465,6253.468,6160.997,9.981,78.462,75.274,81.575,64.036,60.878,67.109,18.913,17.139,20.367,8.851,7.89,9.435,72.161,5.171,13909.406,87.539,6.274,28.816,39.02,18.298,113.85,153.396,73.976,46.665,65.187,27.773,107.189,146.391,67.753,3102.586,2.494
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2013.0,1247699.706,1249819.613,607245.308,642574.305,25.476,94.502,39.605,1362.399,1.092,4239.814,0.339,,13802.703,625.413,11.057,1.663,0.8,29.381,105.4,12440.304,6267.389,6172.915,9.965,78.705,75.562,81.772,64.266,61.154,67.292,19.07,17.304,20.521,8.965,8.006,9.556,69.335,5.017,13742.988,84.622,6.114,27.989,37.766,17.905,110.938,149.086,72.472,45.329,63.099,27.191,104.438,142.217,66.431,2877.641,2.305
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2014.0,1251939.52,1254038.525,609576.066,644462.458,25.562,94.587,39.82,1426.094,1.139,4198.009,0.335,,13835.365,580.686,11.045,1.672,0.805,29.519,105.4,12409.271,6280.906,6128.365,9.906,78.962,75.81,82.041,64.506,61.385,67.546,19.266,17.476,20.745,9.139,8.161,9.751,66.994,4.846,13777.582,81.733,5.906,27.613,37.313,17.597,108.64,145.967,70.95,44.677,62.192,26.775,102.334,139.303,65.09,2771.976,2.213
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2015.0,1256137.529,1258234.127,611894.696,646339.431,25.648,94.671,40.025,1024.446,0.815,4193.197,0.333,,13759.039,533.885,10.949,1.669,0.804,29.652,105.5,12734.593,6422.764,6311.829,10.134,78.989,75.886,82.029,64.517,61.445,67.519,19.207,17.445,20.676,9.065,8.12,9.667,64.245,4.669,13703.714,78.801,5.719,27.306,36.885,17.404,106.808,143.284,69.919,44.235,61.522,26.546,100.668,136.788,64.22,3168.906,2.522
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2016.0,1260330.726,1262624.901,614309.31,648315.591,25.737,94.755,40.219,1023.733,0.812,4588.35,0.363,,13637.787,492.434,10.817,1.66,0.8,29.8,105.3,12614.054,6395.508,6218.546,10.005,79.276,76.171,82.318,64.792,61.713,67.8,19.436,17.645,20.935,9.27,8.297,9.895,62.159,4.554,13584.316,76.064,5.558,27.212,36.614,17.483,104.83,140.36,68.856,44.0,61.059,26.525,98.849,134.06,63.268,3564.701,2.827
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2017.0,1264919.076,1266919.156,616665.998,650253.157,25.825,94.835,40.41,371.094,0.294,4000.159,0.316,,13152.202,450.484,10.398,1.607,0.774,29.921,105.4,12781.108,6466.57,6314.538,10.104,79.426,76.365,82.427,64.923,61.891,67.889,19.468,17.692,20.963,9.262,8.3,9.889,57.937,4.382,13102.604,71.03,5.33,26.651,35.87,17.1,102.168,136.66,67.203,43.251,59.992,26.09,96.383,130.533,61.833,3629.158,2.869
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2018.0,1268919.235,1270733.489,618771.69,651961.799,25.902,94.909,40.603,-50.976,-0.04,3628.509,0.286,,12809.355,418.75,10.096,1.572,0.758,30.033,105.3,12860.331,6529.764,6330.567,10.136,79.56,76.498,82.57,65.042,62.008,68.018,19.551,17.763,21.065,9.369,8.413,9.996,54.319,4.224,12762.816,66.857,5.141,26.069,34.99,16.822,100.825,134.975,66.161,42.824,59.396,25.833,95.217,129.034,60.956,3679.582,2.9
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2019.0,1272547.744,1274265.448,620700.605,653564.843,25.974,94.972,40.806,-365.59,-0.287,3435.408,0.27,,12435.689,402.105,9.775,1.535,0.74,30.095,105.3,12801.279,6511.86,6289.419,10.062,79.815,76.772,82.807,65.289,62.27,68.249,19.727,17.938,21.246,9.522,8.573,10.146,51.97,4.162,12391.182,63.633,5.031,25.563,34.241,16.559,98.571,131.96,64.636,42.188,58.538,25.416,93.073,126.159,59.504,3801.083,2.988
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2020.0,1275983.152,1276157.972,621695.065,654462.907,26.013,94.993,41.013,-2201.269,-1.727,349.64,0.027,,12168.269,393.248,9.545,1.511,0.728,30.108,105.3,14369.538,7375.462,6994.076,11.272,78.576,75.425,81.743,64.026,60.899,67.164,18.954,17.094,20.58,9.035,8.054,9.703,49.452,4.05,12125.897,59.46,4.812,29.935,39.985,19.48,111.464,147.322,74.783,50.489,68.773,31.665,106.212,141.78,69.886,2551.098,2.001
Estimates,More developed regions,d,901,,,514.0,Development Group,1803,2021.0,1276332.792,1276116.067,621622.297,654493.77,26.012,94.978,41.214,-2851.771,-2.236,-433.45,-0.034,,12158.281,398.243,9.537,1.524,0.733,30.093,105.3,15010.052,7729.57,7280.482,11.773,78.065,74.859,81.318,63.509,60.325,66.735,18.737,16.911,20.337,9.016,8.078,9.653,48.718,4.007,12116.403,58.491,4.77,31.098,41.71,20.046,118.746,157.181,79.274,53.446,73.084,33.197,113.577,151.758,74.424,2418.432,1.897
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1950.0,1676018.802,1693069.262,862297.236,830772.025,20.813,103.795,19.991,33770.761,19.941,34100.919,2.014,34.416,73504.33,9509.774,43.402,5.941,1.831,29.248,105.3,39733.569,21072.905,18660.664,23.461,41.264,39.853,42.833,43.534,41.776,45.513,10.042,9.431,10.62,4.522,4.329,4.663,11956.919,165.234,65060.139,18327.377,263.161,438.651,453.157,423.28,621.897,654.197,585.563,298.852,327.338,267.659,454.574,498.82,404.79,330.051,0.195
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1951.0,1710119.721,1727765.617,879495.926,848269.691,21.24,103.681,19.884,34999.111,20.257,35291.793,2.043,33.928,74356.474,9666.107,43.036,5.894,1.84,29.225,105.3,39357.363,20748.481,18608.882,22.779,42.11,40.849,43.489,44.137,42.606,45.836,10.157,9.56,10.718,4.565,4.382,4.699,12007.987,161.93,65984.285,18426.279,256.553,426.003,436.988,414.531,608.328,637.373,576.204,287.055,309.872,262.362,441.048,480.213,397.689,293.318,0.17
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1952.0,1745411.514,1765613.313,898429.311,867184.003,21.705,103.603,19.758,40257.125,22.791,40403.599,2.288,30.295,79150.05,10196.916,44.809,6.171,1.96,29.324,105.3,38892.925,20382.002,18510.923,22.018,43.244,42.153,44.418,44.883,43.608,46.276,10.286,9.687,10.848,4.603,4.419,4.739,12216.729,157.172,70496.784,18593.727,247.813,408.983,415.777,402.053,590.485,615.819,562.993,272.336,288.433,255.147,424.347,457.705,388.09,146.981,0.083
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1953.0,1785815.113,1805874.38,918747.757,887126.623,22.2,103.564,19.623,40421.31,22.381,40118.533,2.222,31.195,79186.793,10160.613,43.845,6.051,1.941,29.273,105.3,38765.483,20261.375,18504.108,21.464,43.87,42.847,44.964,45.274,44.074,46.575,10.402,9.809,10.956,4.64,4.462,4.772,12181.112,153.825,70711.492,18583.9,241.302,400.673,406.121,395.184,580.737,604.54,555.137,265.686,279.777,250.721,415.496,446.723,381.825,-302.389,-0.167
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1954.0,1825933.646,1847517.603,939846.9,907670.703,22.712,103.545,19.502,43413.029,23.491,43167.913,2.337,29.66,81921.418,10386.386,44.328,6.152,2.003,29.306,105.3,38508.389,20118.874,18389.515,20.837,44.69,43.677,45.768,45.73,44.579,46.97,10.511,9.912,11.07,4.673,4.492,4.809,12233.156,150.62,73333.782,18660.65,235.238,389.121,394.023,384.207,568.243,591.324,543.547,257.395,269.888,244.182,405.191,434.797,373.455,-244.653,-0.132
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1955.0,1869101.559,1891385.536,962038.743,929346.792,23.251,103.518,19.372,44850.227,23.708,44567.954,2.356,29.421,83387.644,10442.296,44.079,6.149,2.026,29.3,105.3,38537.417,20174.93,18362.487,20.371,45.248,44.188,46.38,45.934,44.737,47.228,10.537,9.901,11.133,4.671,4.475,4.819,12211.248,147.131,74845.701,18609.514,229.149,380.958,386.119,375.76,560.629,584.485,535.09,253.257,266.014,239.76,400.447,430.732,367.988,-282.044,-0.149
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1956.0,1913669.513,1936087.346,984624.713,951462.633,23.801,103.485,19.246,44973.141,23.228,44835.667,2.316,29.929,83364.349,10325.985,43.057,6.031,2.008,29.253,105.3,38391.208,20105.647,18285.561,19.829,45.775,44.698,46.925,46.173,44.961,47.482,10.595,9.954,11.196,4.69,4.495,4.837,12047.699,144.42,74980.715,18415.462,223.942,373.6,378.938,368.206,553.103,577.15,527.388,248.898,261.752,235.294,395.108,425.401,362.686,-137.045,-0.071
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1957.0,1958505.18,1982765.596,1008213.767,974551.83,24.375,103.454,19.106,48751.147,24.578,48520.833,2.447,28.326,87442.268,10589.23,44.083,6.227,2.09,29.324,105.3,38691.121,20269.448,18421.673,19.505,46.207,45.12,47.367,46.351,45.133,47.665,10.62,9.972,11.229,4.697,4.503,4.845,12199.423,141.377,78832.095,18545.133,219.221,367.358,372.707,361.939,547.14,571.314,521.321,245.351,258.147,231.809,391.178,421.43,358.851,-229.924,-0.116
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1958.0,2007026.013,2030292.196,1032227.397,998064.799,24.959,103.423,18.958,47413.91,23.351,46532.366,2.292,30.242,85995.156,10375.609,42.352,6.008,2.036,29.242,105.3,38581.246,20238.117,18343.129,19.001,46.67,45.541,47.876,46.553,45.295,47.909,10.668,10.003,11.292,4.718,4.519,4.87,12009.923,138.816,77679.76,18293.309,214.352,360.962,366.833,354.981,540.677,565.531,514.117,241.698,255.051,227.546,386.811,417.642,353.867,-881.092,-0.434
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1959.0,2053558.379,2073704.067,1054092.15,1019611.917,25.493,103.382,18.847,40392.131,19.483,40291.376,1.943,35.674,83320.536,10164.812,40.19,5.709,1.85,29.105,105.3,42928.405,22506.296,20422.109,20.707,44.098,42.984,45.296,45.41,44.083,46.853,10.226,9.595,10.821,4.594,4.408,4.736,12658.027,149.82,74618.751,20298.695,237.995,394.077,401.228,386.747,577.926,603.843,550.002,259.229,276.154,241.172,413.146,447.13,376.494,-100.408,-0.048
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1960.0,2093849.755,2112293.882,1073426.383,1038867.499,25.967,103.327,18.779,37209.184,17.614,36888.253,1.746,39.699,83748.322,10237.368,39.645,5.64,1.759,29.066,105.3,46539.138,24380.936,22158.202,22.031,42.115,41.034,43.283,44.475,43.112,45.967,9.902,9.3,10.468,4.506,4.33,4.64,13186.769,157.17,74568.78,21720.363,255.057,420.469,428.298,412.421,607.263,633.492,578.855,274.671,294.173,253.779,435.567,471.543,396.525,-320.628,-0.152
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1961.0,2130738.008,2150924.37,1092762.409,1058161.961,26.442,103.27,18.728,40940.088,19.032,40372.724,1.877,36.928,82560.462,10296.357,38.38,5.456,1.802,28.955,105.2,41620.374,21837.759,19782.615,19.348,45.083,43.938,46.311,45.867,44.524,47.321,10.417,9.772,11.022,4.666,4.465,4.818,11953.607,144.439,74247.145,18947.086,227.81,381.289,388.713,373.659,564.49,590.587,536.482,252.142,268.99,234.195,403.687,437.301,367.595,-566.872,-0.264
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1962.0,2171110.732,2198924.72,1116934.425,1081990.295,27.032,103.23,18.599,56218.963,25.538,55627.977,2.53,27.397,93890.917,11146.992,42.651,6.136,2.146,29.209,105.3,37671.954,19802.0,17869.954,17.113,48.516,47.319,49.791,47.475,46.173,48.869,10.982,10.269,11.65,4.832,4.594,5.011,11651.441,129.034,85443.636,17307.888,198.571,336.818,343.122,330.35,514.038,539.223,487.299,226.818,239.963,212.915,367.528,397.785,335.454,-590.575,-0.268
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1963.0,2226738.709,2258032.395,1146826.16,1111206.235,27.759,103.206,18.357,63286.813,28.005,62587.372,2.772,25.005,101803.127,11904.593,45.049,6.551,2.313,29.307,105.4,38516.314,20243.058,18273.256,17.044,49.124,47.917,50.405,47.703,46.402,49.092,11.07,10.354,11.739,4.857,4.61,5.043,12377.917,124.479,92962.28,18020.73,192.038,329.02,335.373,322.487,505.854,530.86,479.349,223.408,236.368,209.709,362.734,392.459,331.287,-699.037,-0.309
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1964.0,2289326.081,2319533.878,1177947.109,1141586.769,28.515,103.185,18.119,61095.041,26.34,60415.594,2.605,26.608,99591.168,11844.787,42.937,6.283,2.243,29.249,105.4,38496.127,20236.263,18259.864,16.597,49.763,48.536,51.064,48.022,46.709,49.42,11.184,10.458,11.86,4.898,4.64,5.09,12257.542,122.181,91100.36,18016.302,186.553,320.858,327.347,314.179,496.408,521.407,469.936,218.35,231.256,204.716,355.929,385.337,324.853,-679.206,-0.293
